2015/04/25	18:58:00	,	27.71	,	85.43	,	0	,	4.6	,	nsc	,	eq
2015/04/25	18:29:00	,	27.94	,	85.55	,	0	,	4.1	,	nsc	,	eq
2015/04/25	18:01:00	,	27.78	,	85.98	,	0	,	4.1	,	nsc	,	eq
2015/04/25	17:55:00	,	28.1	,	85.27	,	0	,	4	,	nsc	,	eq
2015/04/25	17:40:00	,	27.78	,	85.17	,	0	,	4	,	nsc	,	eq
2015/04/25	17:39:00	,	27.9	,	85.53	,	0	,	4	,	nsc	,	eq
2015/04/25	17:34:00	,	27.77	,	85.83	,	0	,	4.1	,	nsc	,	eq
2015/04/25	16:46:00	,	27.8	,	85.29	,	0	,	4	,	nsc	,	eq
2015/04/25	16:27:00	,	27.92	,	85.64	,	0	,	5.3	,	nsc	,	eq
2015/04/25	15:17:00	,	27.95	,	85.56	,	0	,	4.2	,	nsc	,	eq
2015/04/25	14:51:00	,	28.14	,	85.16	,	0	,	4.4	,	nsc	,	eq
2015/04/25	14:40:00	,	27.73	,	85.9	,	0	,	5	,	nsc	,	eq
2015/04/25	14:23:00	,	28.05	,	85.25	,	0	,	4.1	,	nsc	,	eq
2015/04/25	14:10:00	,	27.73	,	84.9	,	0	,	4.7	,	nsc	,	eq
2015/04/25	14:02:00	,	27.68	,	85.32	,	0	,	4.1	,	nsc	,	eq
2015/04/25	13:53:00	,	27.79	,	85.16	,	0	,	4.1	,	nsc	,	eq
2015/04/25	13:30:00	,	28.1	,	85.2	,	0	,	4.7	,	nsc	,	eq
2015/04/25	12:44:00	,	28.16	,	84.71	,	0	,	5.5	,	nsc	,	eq
2015/04/25	12:17:00	,	28	,	85.4	,	0	,	4.9	,	nsc	,	eq
2015/04/25	11:41:00	,	28.14	,	85.28	,	0	,	4.1	,	nsc	,	eq
2015/04/25	11:05:00	,	28.14	,	85.28	,	0	,	4.6	,	nsc	,	eq
2015/04/25	10:40:00	,	27.86	,	85.85	,	0	,	4	,	nsc	,	eq
2015/04/25	10:23:00	,	27.87	,	85.8	,	0	,	4.1	,	nsc	,	eq
2015/04/25	06:11:00	,	28.24	,	84.75	,	0	,	7.6	,	nsc	,	eq
